group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
0,LYZ,44.805836,6.448457,0.0,0.0,0.9988425925925926,0.5301059001512859
0,S100A8,44.472748,6.2439947,0.0,0.0,0.9976851851851852,0.5010590015128593
0,S100A9,44.438477,6.0188074,0.0,0.0,0.9942129629629629,0.5987897125567322
0,FTL,43.427753,3.1646872,0.0,0.0,1.0,0.9942511346444781
0,CTSS,43.362595,4.403078,0.0,0.0,0.9976851851851852,0.5231467473524962
0,S100A6,43.213013,3.0958445,0.0,0.0,0.9988425925925926,0.8665658093797277
0,TYROBP,43.17771,5.1958413,0.0,0.0,0.9965277777777778,0.345839636913767
0,RP11-1143G9.4,43.08827,6.2720895,0.0,0.0,0.9756944444444444,0.11285930408472013
0,FCN1,42.552757,5.691212,0.0,0.0,0.9652777777777778,0.14735249621785174
0,GPX1,42.527264,3.8545594,0.0,0.0,0.9895833333333334,0.4529500756429652
0,CST3,42.11613,4.9337606,0.0,0.0,0.9988425925925926,0.41845688350983357
0,MNDA,42.02126,5.8787503,0.0,0.0,0.9571759259259259,0.10529500756429652
0,CSTA,41.735886,5.802954,0.0,0.0,0.9479166666666666,0.09500756429652042
0,FTH1,41.710506,2.1903107,0.0,0.0,1.0,0.98910741301059
0,LST1,41.17231,4.6918573,0.0,0.0,0.9884259259259259,0.26626323751891073
0,LGALS1,40.91449,4.3287325,0.0,0.0,0.9803240740740741,0.3594553706505295
0,AIF1,40.70251,4.699243,0.0,0.0,0.9768518518518519,0.24780635400907716
0,S100A12,40.651608,6.597477,0.0,0.0,0.9143518518518519,0.0783661119515885
0,NEAT1,40.24514,3.2896788,0.0,0.0,0.9872685185185185,0.5918305597579425
0,S100A4,39.12529,2.89592,0.0,0.0,0.9976851851851852,0.8066565809379728
0,VCAN,38.895107,6.236519,0.0,0.0,0.8784722222222222,0.05627836611195159
0,TYMP,38.772602,4.3522043,0.0,0.0,0.9293981481481481,0.20786686838124055
0,PSAP,38.719013,3.2189028,0.0,0.0,0.9710648148148148,0.49319213313161875
0,MT-CO1,38.5927,1.1500174,0.0,0.0,1.0,0.9981845688350983
0,LGALS2,38.462593,5.5526934,0.0,0.0,0.8831018518518519,0.09379727685325265
0,S100A11,38.452354,3.4751027,0.0,0.0,0.9641203703703703,0.41210287443267773
0,SRGN,38.13955,3.0221167,0.0,0.0,0.9861111111111112,0.5470499243570348
0,SAT1,37.193443,2.9915745,8.710135876949729e-303,4.071615230936414e-300,0.9791666666666666,0.6102874432677761
0,FCER1G,37.08454,4.126715,4.986680329901706e-301,2.2663076910422723e-298,0.9618055555555556,0.26838124054462936
0,MT-CO2,37.028336,1.0401008,4.00867878458023e-300,1.7725944214734365e-297,1.0,0.9975794251134644
0,AP1S2,37.019196,3.7734041,5.6249042080348086e-300,2.3597194294271156e-297,0.8958333333333334,0.27261724659606656
0,GSTP1,36.180195,2.910373,1.2472735767813804e-286,5.1016607474300416e-284,0.9386574074074074,0.48895612708018155
0,MS4A6A,35.87925,5.3236313,6.436305347307373e-282,2.5683997996901442e-279,0.8275462962962963,0.06686838124054463
0,FGL2,35.424103,4.782771,7.267586163212222e-275,2.6423328270292257e-272,0.8287037037037037,0.0940998487140696
0,OAZ1,35.29655,1.5468886,6.633703794222994e-273,2.359435386462661e-270,0.9942129629629629,0.9288956127080181
0,H3F3A,35.237392,1.5485288,5.352462297156523e-272,1.824409075912039e-269,0.9918981481481481,0.9307110438729198
0,TSPO,35.23336,2.786407,6.170179494603151e-272,2.0190061342240428e-269,0.9270833333333334,0.47473524962178515
0,MT-CO3,34.493473,0.93478584,1.0049533048215872e-260,2.9360787536046404e-258,1.0,0.9984871406959153
0,COTL1,34.398075,2.416473,2.694106774974352e-259,7.73303174479919e-257,0.96875,0.6223903177004538
0,NPC2,34.03294,3.070941,7.257762768161215e-254,2.0126145194895868e-251,0.8981481481481481,0.3573373676248109
0,CYBA,33.81647,1.676649,1.1295647897263296e-250,3.02964090569057e-248,0.9918981481481481,0.8928895612708018
0,C14orf2,33.778885,2.0213988,4.0280339560584824e-250,1.0629461863721423e-247,0.9606481481481481,0.6937972768532527
0,SERPINA1,33.498383,4.3335557,5.088383343963857e-246,1.2807852290860412e-243,0.8159722222222222,0.10711043872919819
0,GRN,33.36807,3.6623695,3.9849265365726027e-244,9.878391373464296e-242,0.8298611111111112,0.20393343419062027
0,CFD,33.326305,4.4122434,1.6060786305842686e-243,3.9219481305954054e-241,0.8043981481481481,0.09863842662632376
0,MT-ND3,33.041187,1.0814564,2.082163153481191e-239,4.937140775957357e-237,1.0,0.9885022692889561
0,CD14,32.973503,5.8357716,1.9480741758931045e-238,4.553205941683869e-236,0.7488425925925926,0.04205748865355522
0,GAPDH,32.850807,1.7064056,1.1091275218299484e-236,2.5558359696703925e-234,0.9791666666666666,0.8614220877458396
0,RGS2,32.5518,3.3866522,1.9745808124844458e-232,4.486960649035836e-230,0.8645833333333334,0.24780635400907716
0,ATP5E,31.888577,1.1299275,3.8452024782688155e-223,8.501534830669743e-221,0.9965277777777778,0.9639939485627836
0,FOS,31.677612,1.7195611,3.160636372045607e-220,6.804101537241865e-218,0.9965277777777778,0.9122541603630863
0,MT-ND4,31.30989,0.90175915,3.422771482993969e-215,7.179482594008246e-213,1.0,0.9957639939485627
0,CYBB,31.291002,4.334285,6.185888188408977e-215,1.2811052740577122e-212,0.7476851851851852,0.09984871406959153
0,STXBP2,30.953676,3.2935362,2.267176668369726e-210,4.469069574843023e-208,0.8159722222222222,0.2341906202723147
0,SERF2,30.838392,1.1062971,8.016224490512702e-209,1.5429817516385682e-206,0.9942129629629629,0.9627836611195159
0,TKT,30.809378,2.790727,1.9624314890729445e-208,3.7334118131072613e-206,0.8298611111111112,0.34493192133131617
0,MT-ND1,30.137566,1.0721276,1.5609963547285726e-199,2.869602399967885e-197,0.9930555555555556,0.967927382753404
0,KLF4,30.12679,4.1581545,2.160699562884303e-199,3.927911727594454e-197,0.7361111111111112,0.10166414523449319
0,NAMPT,30.01376,4.135574,6.491016260835193e-198,1.1670276598189515e-195,0.7280092592592593,0.10832072617246596
0,TMSB4X,29.98422,0.6106464,1.576106951620499e-197,2.8029006342894546e-195,1.0,1.0
0,RPS24,29.872889,0.67186993,4.428485419178491e-196,7.707920206721201e-194,0.9976851851851852,0.999697428139183
0,SPI1,29.801495,3.528111,3.736294791238914e-195,6.434686218890513e-193,0.7696759259259259,0.15098335854765507
0,CLEC7A,29.775066,4.7636967,8.217156139370497e-195,1.4004259541275075e-192,0.6979166666666666,0.06021180030257186
0,TNFSF13B,29.38301,4.4813657,9.0533242487569e-190,1.5114432452439963e-187,0.6967592592592593,0.07534039334341906
0,TCEB2,29.291077,1.7953644,1.3473975360566885e-188,2.204477108742348e-186,0.9490740740740741,0.6750378214826022
0,ACTB,29.147635,0.9669615,8.950869119345058e-187,1.4499521748673713e-184,1.0,0.999697428139183
0,MT-ATP6,28.544188,0.95044565,3.31654798459781e-179,5.024263108889331e-177,1.0,0.9845688350983358
0,PYCARD,28.486063,2.7131612,1.7433960696007273e-178,2.616853494930046e-176,0.8020833333333334,0.28714069591527985
0,VIM,28.36108,1.7481109,6.110778282848569e-177,8.926646739793343e-175,0.9710648148148148,0.7709531013615734
0,NFKBIA,28.018581,2.6855254,9.649092991921197e-173,1.3848141266738833e-170,0.8171296296296297,0.39092284417549167
0,CFP,27.802109,3.809855,4.090382358810938e-170,5.819369197609195e-168,0.6886574074074074,0.11316187594553706
0,CD68,27.52483,3.869972,8.858685556580037e-167,1.2152278996174778e-164,0.6863425925925926,0.08925869894099848
0,FKBP1A,27.524607,2.057529,8.913107264476337e-167,1.2152278996174778e-164,0.8483796296296297,0.4795763993948563
0,CD36,27.488768,4.901008,2.391905927383643e-166,3.2342126345391554e-164,0.6388888888888888,0.05083207261724659
0,MPEG1,27.30412,4.1453676,3.789777058355102e-164,5.041019711524213e-162,0.6597222222222222,0.07897125567322238
0,HLA-DRA,27.155045,2.9515367,2.207537294433112e-162,2.889401413937612e-160,0.9884259259259259,0.6027231467473525
0,RNF130,26.957714,3.7479591,4.632006507513711e-160,6.014623688050145e-158,0.6712962962962963,0.10196671709531013
0,CTSD,26.683895,2.6746783,7.238932108020044e-157,9.325682536954011e-155,0.7615740740740741,0.28683812405446296
0,RAC1,26.495646,2.1595705,1.0879543317505216e-154,1.3906266267008033e-152,0.8194444444444444,0.42148260211800304
0,BLVRB,26.39944,4.041324,1.3905613413622892e-153,1.736715580612856e-151,0.6354166666666666,0.0907715582450832
0,DUSP1,26.365839,1.4941028,3.3787259195153314e-153,4.187828391605329e-151,0.9895833333333334,0.8644478063540091
0,JUND,26.266476,2.412368,4.634501545967211e-152,5.658588044296234e-150,0.7858796296296297,0.3606656580937973
0,AP2S1,26.228191,2.2844605,1.2677884537534855e-151,1.5251681538132924e-149,0.7951388888888888,0.3482602118003026
0,FCGRT,25.828342,2.8398733,4.2614642244559694e-147,5.015957998296699e-145,0.7094907407407407,0.2157337367624811
0,LGALS3,25.546396,3.8298578,6.021027919449898e-144,6.986527502845376e-142,0.6307870370370371,0.08925869894099848
0,CSF3R,25.220625,4.9488635,2.3795609354955553e-140,2.7036108656696376e-138,0.5844907407407407,0.0405446293494705
0,DUSP6,24.99606,4.089859,6.747386025372934e-138,7.561231695967573e-136,0.6076388888888888,0.07655068078668684
0,CEBPB,24.988155,2.4722624,8.223721189452242e-138,9.091101512204605e-136,0.7361111111111112,0.2859304084720121
0,HLA-DRB1,24.8713,2.427999,1.5214720148918221e-136,1.6595202423763402e-134,0.9398148148148148,0.48895612708018155
0,CD302,24.823332,4.512003,5.020145935911737e-136,5.43937799055973e-134,0.5856481481481481,0.053555219364599095
0,CPVL,24.706621,4.4643188,9.078737179844655e-135,9.645273961002493e-133,0.5844907407407407,0.05264750378214826
0,ZFP36,24.124983,1.6365151,1.367172692180998e-128,1.4247332749537137e-126,0.9236111111111112,0.6665658093797276
0,S100A10,24.044064,1.6221032,9.630986679427847e-128,9.910224720887988e-126,0.8888888888888888,0.6375189107413011
